zip,geoid,state,res_ratio,tot_ratio
00751,7212371394,PR,0.07029,0.081221
00751,7212301175,PR,0.679591,0.64503
00754,7212937209,PR,0.000489,0.000457
00754,7212917300,PR,0.025288,0.023942
00754,7212966750,PR,0.009381,0.008769
00754,7212977070,PR,0.244229,0.274342
00754,7212968212,PR,0.069092,0.066946
00754,7206356473,PR,0.001795,0.001677
00754,7212967481,PR,0.002039,0.001906
00754,7212933425,PR,0.595562,0.572169
00754,7212928910,PR,0.052125,0.04979
00757,7213362794,PR,0.008466,0.008141
00757,7204376253,PR,0.00156,0.00148
00757,7213328179,PR,0.015261,0.014591
00757,7213378188,PR,0.403141,0.417213
00757,7213328222,PR,0.07341,0.069888
00757,7213323492,PR,0.205191,0.205857
00757,7213338327,PR,0.153503,0.14686
00757,7213307926,PR,0.064721,0.061852
00757,7213338284,PR,0.074747,0.074117
00765,7214765675,PR,0.111329,0.110699
00765,7214728953,PR,0.043705,0.041641
00765,7214736564,PR,0.837356,0.840033
00765,7214765331,PR,0.00761,0.007627
00766,7207518504,PR,0.001879,0.002042
00766,7214984595,PR,0.085153,0.081824
00766,7214933898,PR,0.097586,0.101021
00766,7214986874,PR,0.673847,0.666984
00766,7214986917,PR,0.004915,0.004765
00766,7214986960,PR,0.133439,0.140368
00766,7207531920,PR,0.003181,0.002995
00767,7215111452,PR,0,0.000447
00767,7215162837,PR,0.357757,0.338815
00767,7215187906,PR,0.271551,0.292519
00767,7215139359,PR,0.264281,0.259541
00767,7215110936,PR,0.058068,0.055501
00767,7215145680,PR,0.011142,0.017696
00767,7215100573,PR,0.037201,0.035481
00769,7204358021,PR,0.047512,0.044872
00769,7204322933,PR,0.007754,0.007261
00769,7204376253,PR,0.313126,0.299123
00769,7204377801,PR,0.003736,0.003598
00769,7204318762,PR,0.568589,0.587912
00769,7204347056,PR,0.019667,0.018315
00769,7204360085,PR,0.039617,0.038919
00771,7208544433,PR,0.036328,0.051022
00771,7208519321,PR,0.02921,0.029421
00771,7208566793,PR,0.098756,0.102199
00771,7208526158,PR,0.02291,0.021679
00771,7208554710,PR,0.626902,0.613193
00771,7207784810,PR,0.002209,0.00209
00771,7207710678,PR,0.016364,0.015485
00771,7208508141,PR,0.020209,0.019201
00771,7208516096,PR,0.065701,0.062635
00771,7208581843,PR,0.081411,0.083075
00772,7208752775,PR,0.690149,0.666667
00772,7208752732,PR,0.003891,0.005134
00772,7202983047,PR,0.018841,0.018365
00772,7208746411,PR,0.287119,0.309834
00773,7208949980,PR,0.002955,0.002803
00773,7205367223,PR,0.000296,0.000374
00773,7208939316,PR,0.000985,0.000934
00773,7208947830,PR,0.093193,0.105214
00773,7208973071,PR,0.059797,0.058027
00773,7208951872,PR,0.781499,0.772472
00773,7208962364,PR,0.061275,0.060176
00775,7204928566,PR,0,1
00777,7207749679,PR,0.082164,0.083947
00777,7207716311,PR,0.108661,0.103965
00777,7207784810,PR,0.004245,0.004004
00777,7207732952,PR,0.016364,0.015433
00777,7207710678,PR,0.021157,0.026734
00777,7206349636,PR,0,0.000065
00777,7208554710,PR,0.000822,0.000775
00777,7212928910,PR,0.000616,0.000581
00777,7208526158,PR,0.031085,0.029381
00777,7207732995,PR,0,0.000065
00777,7207716354,PR,0.083259,0.080201
00777,7207745723,PR,0.070455,0.069934
00777,7207739617,PR,0.581171,0.584915
00778,7202570577,PR,0.024248,0.023257
00778,7206332866,PR,0.159132,0.17547
00778,7206349636,PR,0.179163,0.176541
00778,7202512226,PR,0.003101,0.002974
00778,7206337424,PR,0.001364,0.001368
00778,7206337295,PR,0.026109,0.025696
00778,7202510377,PR,0.00031,0.000297
00778,7212966750,PR,0.001302,0.001249
00778,7206316483,PR,0.01724,0.016655
00778,7206356473,PR,0.148589,0.145015
00778,7206369545,PR,0.300093,0.296336
00778,7202582918,PR,0.001488,0.001428
00778,7206333769,PR,0.10586,0.103022
00778,7212933425,PR,0.032,0.030692
00780,7211312355,PR,0,0.000142
00780,7211368900,PR,0.068929,0.075611
00780,7211374447,PR,0.001065,0.000995
00780,7211321256,PR,0.656726,0.65577
00780,7211312312,PR,0.007304,0.006822
00780,7211317042,PR,0.265977,0.260659
00782,7204519708,PR,0.958686,0.959779
00782,7212774017,PR,0.004812,0.004574
00782,7204562020,PR,0.003318,0.004101
00782,7204559010,PR,0.000664,0.000631
00782,7204571265,PR,0.03252,0.030915
00783,7213566965,PR,0.000445,0.000514
00783,7204717945,PR,0.123469,0.118947
00783,7204758107,PR,0.034513,0.03187
00783,7204724094,PR,0.006346,0.005963
00783,7204720826,PR,0.775774,0.785854
00783,7204764557,PR,0.059452,0.056852
00784,7205764256,PR,0.015032,0.013718
00784,7205732264,PR,0.611001,0.623309
00784,7205758494,PR,0.000137,0.000125
00784,7205738714,PR,0.13495,0.12546
00784,7205701691,PR,0.129074,0.12758
00784,7201562192,PR,0.000205,0.000187
